instance,seed,distance,violation,n_violations,feasible,fitness,time_s
n20w80.001,0,339.0,0.0,0,1,339.0,27.608508400036953
n20w80.001,1,370.0,0.0,0,1,370.0,28.848507200018503
n20w80.001,2,329.0,0.0,0,1,329.0,26.516008400009014
n20w80.001,3,330.0,0.0,0,1,330.0,27.416973799932748
n20w80.001,4,330.0,0.0,0,1,330.0,26.203825499978848
